event_id,entity_id,entity_type,role_group,timestamp,source_ip,geo_city,geo_lat,geo_lon,resource_accessed,auth_method,auth_result,session_duration,command_sequence,device_fingerprint,bytes_transferred,label
evt_00017087,service_account_0098,service_account,ci_infra,2026-07-26 05:16:41.873100,71.152.254.209,London,51.4208,-0.1051,ci_cd_pipeline,mfa_push,success,1142.4,sync_job;sync_job;backup_run;write_batch;write_batch;publish_msg;sync_job,fp_ba2c90f4f2e3,255917.2,normal
evt_00017086,service_account_0098,service_account,ci_infra,2026-07-26 05:26:43.839128,193.153.49.34,London,51.5167,-0.2497,billing_api,mfa_push,success,1405.2,write_batch;rotate_key,fp_ba2c90f4f2e3,261928.4,normal
evt_00017063,service_account_0091,service_account,data_pipeline,2026-07-26 05:37:55.234056,77.114.169.219,Chicago,41.8118,-87.5796,message_queue,sso_saml,success,1805.6,healthcheck;backup_run;consume_msg;healthcheck;backup_run;sync_job;write_batch;write_batch;read_batch,fp_dfefca369170,283989.2,normal
evt_00016996,user_0071,user,support,2026-07-26 05:52:45.947502,55.97.244.19,Berlin,52.4376,13.4931,code_repo,password,success,1701.5,git_push,fp_76ef2b9ad042,70202.4,normal
evt_00016992,user_0071,user,support,2026-07-26 05:56:06.773479,12.189.188.78,Berlin,52.5576,13.4589,code_repo,password,success,1758.1,export_csv;download_report;open_ticket;search;view_dashboard,fp_76ef2b9ad042,60384.5,normal
evt_00017108,service_account_0103,service_account,billing_infra,2026-07-26 06:05:11.430865,137.201.197.38,London,51.4528,-0.1294,monitoring_api,api_key,success,268.7,healthcheck;publish_msg;sync_job;consume_msg;sync_job,fp_2adbffe2cc8f,75411.5,normal
evt_00017102,service_account_0102,service_account,billing_infra,2026-07-26 06:19:08.808442,219.80.252.79,Berlin,52.5639,13.4112,customer_db,sso_saml,success,1356.9,publish_msg;read_batch,fp_5e5df6e0cd4d,354976.3,normal
evt_00017129,edge_device_0108,edge_device,retail_pos,2026-07-26 06:20:05.397825,50.218.137.43,New York,40.6369,-74.0266,edge_config_api,mfa_push,success,564.2,heartbeat;telemetry_push;heartbeat;telemetry_push;config_pull;heartbeat;firmware_check,fp_a83eccea979f,233298.0,normal
evt_00017082,service_account_0095,service_account,billing_infra,2026-07-26 06:21:35.586557,207.177.152.241,Sao Paulo,-23.5044,-46.5979,secrets_vault,sso_saml,success,1154.9,publish_msg;write_batch;sync_job,fp_65cfe2fbefd2,0.0,normal
evt_00017062,service_account_0091,service_account,data_pipeline,2026-07-26 06:22:46.344777,43.232.35.125,Chicago,41.9592,-87.6993,log_aggregator,sso_saml,success,1908.0,backup_run;backup_run;read_batch;rotate_key;sync_job;backup_run;backup_run;read_batch;read_batch;publish_msg;rotate_key;publish_msg,fp_dfefca369170,299760.1,normal
evt_00017088,service_account_0098,service_account,ci_infra,2026-07-26 06:30:52.577751,132.142.255.11,London,51.5679,-0.1765,monitoring_api,mfa_push,success,1214.2,publish_msg;publish_msg;healthcheck;rotate_key;read_batch;publish_msg;sync_job;rotate_key,fp_ba2c90f4f2e3,275519.4,normal
evt_00017036,service_account_0084,service_account,ci_infra,2026-07-26 06:32:28.950376,56.210.220.97,Seoul,37.4934,126.9703,monitoring_api,cert_based,fail,1526.7,consume_msg;healthcheck;sync_job,fp_c1cbe3653989,361009.2,normal
evt_00017065,service_account_0091,service_account,data_pipeline,2026-07-26 06:34:29.034532,185.224.176.62,Chicago,41.8815,-87.5903,log_aggregator,sso_saml,success,1814.8,consume_msg;publish_msg,fp_dfefca369170,299640.2,normal
evt_00017090,service_account_0098,service_account,ci_infra,2026-07-26 06:36:16.664727,220.117.196.222,London,51.497,-0.1288,secrets_vault,mfa_push,success,1084.5,publish_msg;write_batch;healthcheck;write_batch,fp_ba2c90f4f2e3,235101.9,normal
evt_00017084,service_account_0096,service_account,data_pipeline,2026-07-26 06:45:07.521560,184.218.216.99,Toronto,43.64427183543415,-79.34060639282526,customer_db,cert_based,success,411.6,healthcheck,fp_d1cea4c84ed6,305982.8,credential_misuse
evt_00017153,edge_device_0116,edge_device,retail_pos,2026-07-26 06:47:56.974475,29.137.233.131,Mumbai,19.0803,72.9051,sensor_ingest,api_key,success,902.9,telemetry_push;heartbeat;heartbeat;sensor_read;telemetry_push;sensor_read;sensor_read,fp_b2cb2e1e9fa8,16041.2,normal
evt_00017109,service_account_0103,service_account,billing_infra,2026-07-26 06:59:50.475245,209.175.76.89,London,51.5678,-0.1226,message_queue,api_key,success,461.2,publish_msg;healthcheck;healthcheck,fp_2adbffe2cc8f,56615.6,normal
evt_00016994,user_0071,user,support,2026-07-26 07:00:58.496238,107.67.152.27,Berlin,52.4705,13.4082,wiki,password,success,1618.1,view_dashboard;open_ticket;open_ticket;search;download_report,fp_76ef2b9ad042,46316.0,normal
evt_00017120,service_account_0106,service_account,billing_infra,2026-07-26 07:03:47.686235,191.211.60.60,Sao Paulo,-23.5427,-46.5048,secrets_vault,password,success,395.4,backup_run;consume_msg;consume_msg;healthcheck;healthcheck;publish_msg;healthcheck;consume_msg,fp_30a7bc58ada2,428536.8,normal
evt_00016993,user_0071,user,support,2026-07-26 07:14:14.771720,203.135.59.192,Berlin,52.531,13.4151,code_repo,password,success,1752.7,git_push;export_csv;open_ticket;edit_record,fp_76ef2b9ad042,63242.7,normal
evt_00017154,edge_device_0117,edge_device,iot_fleet,2026-07-26 07:26:35.534246,132.21.227.229,Mumbai,19.078,72.844,firmware_update_svc,cert_based,success,678.1,firmware_check;telemetry_push;telemetry_push;sensor_read;config_pull,fp_6d0d569c1634,21487.0,normal
evt_00016987,user_0067,user,finance,2026-07-26 07:32:37.514526,126.240.81.249,Austin,30.2217,-97.7604,crm,mfa_push,success,47.3,open_ticket;search;git_push;export_csv;view_dashboard;send_email;open_ticket,fp_5ae6f0ef1268,456309.6,normal
evt_00017023,user_0080,user,support,2026-07-26 07:34:38.194072,53.173.117.36,Chicago,41.8394,-87.6637,hr_portal,mfa_push,success,1701.0,git_push;open_ticket,fp_5c84c8a65158,426818.9,normal
evt_00017128,edge_device_0108,edge_device,retail_pos,2026-07-26 07:45:33.416516,44.202.4.231,New York,40.6387,-74.0493,iot_hub_telemetry,mfa_push,success,290.2,heartbeat;heartbeat;config_pull;heartbeat,fp_a83eccea979f,211159.9,normal
evt_00017022,user_0080,user,support,2026-07-26 07:47:15.652079,3.73.250.21,Chicago,41.8799,-87.6634,vpn_gateway,mfa_push,success,1645.6,git_push;view_dashboard;git_pull,fp_5c84c8a65158,415197.9,normal
evt_00016991,user_0070,user,support,2026-07-26 07:50:40.022168,223.88.170.64,Frankfurt,50.1399,8.7237,hr_portal,api_key,success,1092.3,export_csv;edit_record;search;open_ticket,fp_8dd8febe73bb,378932.3,normal
evt_00017020,user_0079,user,finance,2026-07-26 07:53:19.376909,187.208.13.241,Sydney,-33.7778,151.1519,wiki,cert_based,success,44.4,view_dashboard;export_csv,fp_ccceb8abf1a7,403906.4,normal
evt_00017098,service_account_0100,service_account,billing_infra,2026-07-26 08:02:22.396635,142.208.80.192,New York,40.7193,-74.0277,backup_service,sso_saml,success,1533.3,publish_msg,fp_bf9218a26d3b,65512.2,normal
evt_00017110,service_account_0103,service_account,billing_infra,2026-07-26 08:02:53.934587,218.42.173.62,London,51.629,-0.1329,backup_service,api_key,success,252.3,rotate_key;publish_msg;sync_job;healthcheck;publish_msg;read_batch;sync_job;rotate_key,fp_2adbffe2cc8f,30278.2,normal
evt_00016990,user_0070,user,support,2026-07-26 08:03:20.093700,40.101.105.125,Frankfurt,50.1344,8.672,wiki,api_key,success,1069.6,send_email;edit_record;search;download_report;search,fp_8dd8febe73bb,379949.2,normal
evt_00017035,service_account_0084,service_account,ci_infra,2026-07-26 08:06:24.664953,122.107.173.135,Seoul,37.615,126.9769,backup_service,cert_based,success,1624.1,healthcheck;backup_run;backup_run,fp_c1cbe3653989,432668.0,normal
evt_00017122,service_account_0106,service_account,billing_infra,2026-07-26 08:13:16.112362,146.31.236.37,Sao Paulo,-23.5102,-46.6028,secrets_vault,password,success,398.7,consume_msg;backup_run;consume_msg;rotate_key,fp_30a7bc58ada2,388462.2,normal
evt_00017104,service_account_0102,service_account,billing_infra,2026-07-26 08:19:24.308145,124.233.242.162,Berlin,52.4584,13.4273,customer_db,sso_saml,success,1417.2,write_batch;write_batch;consume_msg,fp_5e5df6e0cd4d,405987.5,normal
evt_00016937,user_0042,user,support,2026-07-26 08:26:32.723016,210.188.48.145,Toronto,43.6658,-79.4065,wiki,password,success,1206.0,download_report;edit_record;download_report,fp_4eaa62a92b5c,374867.3,normal
evt_00016939,user_0042,user,support,2026-07-26 08:27:05.310136,197.170.113.96,Toronto,43.7408,-79.3182,hr_portal,password,success,1071.7,git_pull,fp_4eaa62a92b5c,429893.7,impossible_travel
evt_00016940,user_0042,user,support,2026-07-26 08:31:20.783488,33.161.15.85,New York,40.7128,-74.006,shared_drive_eng,password,success,1049.8,send_email;open_ticket;search,fp_4eaa62a92b5c,434529.6,impossible_travel
evt_00017093,service_account_0100,service_account,billing_infra,2026-07-26 08:44:36.953550,147.202.140.190,New York,40.6115,-73.9895,billing_api,sso_saml,success,1611.1,publish_msg,fp_bf9218a26d3b,59509.7,normal
evt_00017103,service_account_0102,service_account,billing_infra,2026-07-26 08:46:57.849872,50.27.199.100,Berlin,52.5332,13.3241,secrets_vault,sso_saml,success,1427.9,publish_msg;sync_job,fp_5e5df6e0cd4d,443185.6,normal
evt_00017037,service_account_0084,service_account,ci_infra,2026-07-26 08:50:10.893752,194.143.204.8,Seoul,37.6495,126.95,message_queue,cert_based,success,1566.1,healthcheck;publish_msg,fp_c1cbe3653989,425066.1,normal
evt_00017137,edge_device_0111,edge_device,retail_pos,2026-07-26 08:51:26.036144,182.56.243.245,Chicago,41.9409,-87.5923,sensor_ingest,mfa_push,success,1626.8,heartbeat;telemetry_push;sensor_read;reboot,fp_2b5a1ff2edbf,348729.9,normal
evt_00017024,user_0080,user,support,2026-07-26 08:53:38.727265,91.192.103.139,Chicago,41.8704,-87.7133,shared_drive_finance,mfa_push,success,1598.2,view_dashboard;git_push,fp_5c84c8a65158,419078.7,normal
evt_00017085,service_account_0098,service_account,ci_infra,2026-07-26 08:55:15.057813,115.69.31.54,London,51.479,-0.1673,secrets_vault,mfa_push,success,1302.2,healthcheck;sync_job;read_batch;read_batch,fp_ba2c90f4f2e3,273043.3,normal
evt_00017080,service_account_0095,service_account,billing_infra,2026-07-26 08:56:23.005645,221.55.87.141,Sao Paulo,-23.5566,-46.6248,monitoring_api,sso_saml,success,1007.4,publish_msg;consume_msg;consume_msg;publish_msg;backup_run;read_batch;sync_job,fp_65cfe2fbefd2,0.0,normal
evt_00016995,user_0071,user,support,2026-07-26 09:02:25.380212,120.206.183.134,Berlin,52.5315,13.3741,shared_drive_eng,password,success,1642.1,git_pull;git_push;download_report;open_ticket;edit_record,fp_76ef2b9ad042,66341.8,normal
evt_00016985,user_0067,user,finance,2026-07-26 09:02:55.238513,105.168.74.245,Austin,30.2394,-97.778,vpn_gateway,mfa_push,success,735.8,view_dashboard;export_csv;view_dashboard,fp_5ae6f0ef1268,390387.9,normal
evt_00016986,user_0067,user,finance,2026-07-26 09:07:17.630729,140.164.93.12,Austin,30.3011,-97.7604,hr_portal,mfa_push,success,135.8,search;search,fp_5ae6f0ef1268,406104.9,normal
evt_00016970,user_0057,user,finance,2026-07-26 09:13:02.243505,202.134.179.156,Dubai,25.2109,55.2514,payroll_admin,password,success,1577.8,search,fp_dc26bb3e3efd,459787.4,normal
evt_00017015,user_0079,user,finance,2026-07-26 09:23:39.381835,160.170.53.121,Sydney,-33.8864,151.2414,email,cert_based,success,802.0,download_report;download_report,fp_ccceb8abf1a7,385747.6,normal
evt_00017136,edge_device_0110,edge_device,iot_fleet,2026-07-26 09:26:46.711387,169.30.102.251,Toronto,43.6234,-79.4457,camera_feed_relay,password,success,669.6,telemetry_push;reboot;telemetry_push;sensor_read,fp_58ffbacb3e0b,248542.8,normal
evt_00016938,user_0042,user,support,2026-07-26 09:40:50.860187,193.53.170.139,Toronto,43.6963,-79.3577,shared_drive_eng,password,success,1026.2,open_ticket;send_email;git_push,fp_4eaa62a92b5c,409494.6,normal
evt_00016851,user_0003,user,finance,2026-07-26 09:51:33.056796,130.229.97.46,London,51.4786,-0.0854,wiki,sso_saml,success,955.3,git_pull;view_dashboard,fp_ecf4ade33aba,476754.7,normal
evt_00016846,user_0001,user,hr,2026-07-26 09:56:14.578870,218.203.90.218,Dublin,53.3891,-6.3122,shared_drive_finance,password,success,1782.6,view_dashboard;send_email;git_push;search,fp_22cdbabf8ccd,93257.6,normal
evt_00017079,service_account_0094,service_account,billing_infra,2026-07-26 09:58:55.044796,194.131.140.193,Frankfurt,50.1195,8.7283,billing_api,mfa_push,success,1136.3,sync_job,fp_b5bc7fd33441,218852.3,normal
evt_00017151,edge_device_0115,edge_device,gateway_fleet,2026-07-26 09:59:34.198827,219.99.90.162,Tokyo,35.6885,139.7035,pos_gateway,password,success,355.6,sensor_read;sensor_read;sensor_read;telemetry_push,fp_2b21b448fe1c,507655.0,normal
evt_00017011,user_0076,user,finance,2026-07-26 10:02:06.998091,180.128.245.111,Chicago,41.8385,-87.6606,code_repo,password,success,2047.4,git_pull,fp_e7aafaaa73c4,498260.8,normal
evt_00016919,user_0035,user,support,2026-07-26 10:07:15.580569,67.42.96.177,Singapore,1.3509,103.8279,wiki,password,success,619.3,send_email,fp_e250dce41ce6,525780.1,normal
evt_00017016,user_0079,user,finance,2026-07-26 10:12:44.838766,3.54.237.99,Sydney,-33.8404,151.2513,crm,cert_based,success,897.8,open_ticket;open_ticket;git_pull,fp_ccceb8abf1a7,394298.8,normal
evt_00017130,edge_device_0108,edge_device,retail_pos,2026-07-26 10:14:29.616203,71.133.69.59,New York,40.7437,-74.072,iot_hub_telemetry,mfa_push,success,232.3,sensor_read;heartbeat;heartbeat;heartbeat;firmware_check;firmware_check,fp_a83eccea979f,199408.6,normal
evt_00016845,user_0001,user,hr,2026-07-26 10:17:06.935894,181.184.255.147,Dublin,53.3463,-6.3995,shared_drive_eng,password,success,1659.8,search;search;search;edit_record;search,fp_22cdbabf8ccd,54080.4,normal
evt_00017073,service_account_0093,service_account,ci_infra,2026-07-26 10:20:43.648007,210.117.94.18,Singapore,1.4145,103.8812,ci_cd_pipeline,api_key,success,360.6,rotate_key;rotate_key;sync_job;publish_msg,fp_c8c0fcf2ca6f,144958.3,normal
evt_00016945,user_0046,user,finance,2026-07-26 10:21:47.976044,145.50.47.237,Dubai,25.2323,55.3635,wiki,mfa_push,success,286.8,view_dashboard,fp_f1ce72fefe2e,233256.1,normal
evt_00017107,service_account_0103,service_account,billing_infra,2026-07-26 10:23:06.007533,132.0.186.4,London,51.5306,-0.115,message_queue,api_key,success,301.2,rotate_key;rotate_key;consume_msg;write_batch,fp_2adbffe2cc8f,44992.7,normal
evt_00016952,user_0048,user,support,2026-07-26 10:31:56.420036,67.54.57.126,Singapore,1.3389,103.8774,crm,mfa_push,success,1611.8,download_report;git_push;search;search,fp_d39e49701b5f,274345.2,normal
evt_00016844,user_0001,user,hr,2026-07-26 10:37:43.023826,152.21.109.18,Dublin,53.3213,-6.1892,vpn_gateway,password,success,1544.4,git_pull;open_ticket;view_dashboard;export_csv;download_report;git_push,fp_22cdbabf8ccd,59450.7,normal
evt_00016944,user_0045,user,engineering,2026-07-26 10:42:48.099898,114.212.248.197,Seoul,37.6262,126.893,code_repo,password,success,240.1,export_csv;git_pull,fp_b38687dbe12e,318848.2,normal
evt_00016954,user_0049,user,finance,2026-07-26 10:49:58.009333,60.83.100.7,London,51.453,-0.0834,ticketing_system,api_key,success,881.6,export_csv,fp_dd043ed9b525,357051.9,normal
evt_00017001,user_0073,user,support,2026-07-26 10:51:46.241015,199.44.214.223,Austin,30.19,-97.7406,crm,cert_based,success,1557.2,edit_record;send_email;export_csv;download_report;git_pull;git_pull;git_pull;open_ticket,fp_ecfc254eec2f,174246.3,normal
evt_00016885,user_0017,user,hr,2026-07-26 10:54:36.756087,169.8.106.249,Seoul,37.526,126.9578,crm,password,success,1564.3,search;git_pull;git_pull,fp_d61657b35ff1,44615.3,normal
evt_00016928,user_0039,user,hr,2026-07-26 10:54:38.574512,167.251.43.255,Berlin,52.551,13.4498,shared_drive_eng,mfa_push,success,1058.1,search;search;view_dashboard;download_report;download_report;view_dashboard,fp_9579929e83e1,110359.4,normal
evt_00016955,user_0053,user,hr,2026-07-26 10:55:42.552638,133.118.72.152,Sao Paulo,-23.5839,-46.599,customer_db,sso_saml,success,385.0,view_dashboard;git_pull;send_email,fp_fed9eb1e8ba3,46015.3,normal
evt_00016920,user_0035,user,support,2026-07-26 10:59:56.037759,31.129.85.204,Singapore,1.4384,103.7984,crm,password,success,818.5,open_ticket;download_report,fp_e250dce41ce6,441938.8,normal
evt_00016884,user_0017,user,hr,2026-07-26 11:01:59.543962,90.134.32.179,Seoul,37.5617,127.04,crm,password,success,1718.2,git_push;send_email;send_email;git_pull,fp_d61657b35ff1,73619.2,normal
evt_00016956,user_0053,user,hr,2026-07-26 11:07:10.828293,201.90.94.160,Sao Paulo,-23.4999,-46.6453,customer_db,sso_saml,success,341.5,view_dashboard;open_ticket;edit_record;git_push,fp_fed9eb1e8ba3,31847.7,normal
evt_00017097,service_account_0100,service_account,billing_infra,2026-07-26 11:07:21.148073,103.216.247.255,New York,40.7053,-73.9967,secrets_vault,sso_saml,success,1429.7,rotate_key;read_batch;healthcheck;consume_msg;consume_msg;healthcheck,fp_bf9218a26d3b,63467.1,normal
evt_00017106,service_account_0103,service_account,billing_infra,2026-07-26 11:12:13.598876,102.42.193.231,London,51.5568,-0.0664,log_aggregator,api_key,success,445.4,write_batch;write_batch;consume_msg,fp_2adbffe2cc8f,80557.2,normal
evt_00017019,user_0079,user,finance,2026-07-26 11:16:52.335272,200.87.83.0,Sydney,-33.9305,151.1998,customer_db,cert_based,success,314.5,git_push;search;git_push,fp_ccceb8abf1a7,386060.4,normal
evt_00017124,service_account_0107,service_account,billing_infra,2026-07-26 11:18:17.236605,79.184.109.32,Johannesburg,-26.1278,28.0757,backup_service,cert_based,success,1483.5,consume_msg;read_batch,fp_fdab1c33bde2,56861.4,normal
evt_00016857,user_0005,user,support,2026-07-26 11:18:54.778714,203.136.113.68,New York,40.7742,-73.98,code_repo,cert_based,success,899.7,edit_record;send_email;view_dashboard,fp_edc61de1a1aa,78708.0,normal
evt_00017067,service_account_0092,service_account,billing_infra,2026-07-26 11:20:48.188167,207.180.184.19,Austin,30.2669,-97.7454,message_queue,api_key,success,1542.4,sync_job;backup_run;consume_msg;healthcheck;consume_msg,fp_9ca10a66b3aa,234131.3,normal
evt_00016941,user_0044,user,finance,2026-07-26 11:20:50.591593,194.31.141.48,Sao Paulo,-23.5057,-46.6127,email,cert_based,success,1186.6,search;search,fp_9661b691c1dc,505732.8,normal
evt_00017032,user_0083,user,hr,2026-07-26 11:22:04.448380,191.123.247.234,Sydney,-33.8616,151.3286,crm,cert_based,success,218.8,view_dashboard;send_email;send_email;download_report,fp_6ff6fac58b82,366860.7,normal
evt_00016906,user_0026,user,sales,2026-07-26 11:32:39.557227,213.29.182.95,London,51.5254,-0.219,crm,password,success,1682.0,git_pull;git_push;download_report;view_dashboard,fp_febdee9bedc1,170028.2,normal
evt_00017095,service_account_0100,service_account,billing_infra,2026-07-26 11:33:26.646547,63.8.94.57,New York,40.6513,-74.0051,backup_service,sso_saml,success,1580.4,backup_run;rotate_key,fp_bf9218a26d3b,64666.9,normal
evt_00016871,user_0012,user,engineering,2026-07-26 11:33:41.810290,162.181.132.40,Dubai,25.2517,55.2628,shared_drive_finance,api_key,success,1284.0,view_dashboard;open_ticket;git_pull;open_ticket;open_ticket,fp_08ef07fe7cdf,308069.3,normal
evt_00016905,user_0026,user,sales,2026-07-26 11:36:58.763717,125.127.90.0,London,51.5751,-0.0824,ticketing_system,password,success,1665.8,send_email;open_ticket;view_dashboard;export_csv;open_ticket,fp_febdee9bedc1,197993.9,normal
evt_00017030,user_0082,user,hr,2026-07-26 11:37:05.735135,163.202.114.203,Sao Paulo,-23.5693,-46.7105,code_repo,api_key,success,1430.6,download_report;git_pull;view_dashboard,fp_3366b7efada2,433910.0,normal
evt_00016960,user_0053,user,hr,2026-07-26 11:40:48.528194,194.108.202.33,Sao Paulo,-23.4636,-46.6256,vpn_gateway,sso_saml,success,467.3,open_ticket;edit_record;open_ticket;open_ticket;view_dashboard;git_pull,fp_fed9eb1e8ba3,49277.5,normal
evt_00016855,user_0004,user,hr,2026-07-26 11:43:05.325826,207.51.163.52,Frankfurt,50.117,8.7101,hr_portal,mfa_push,success,444.7,edit_record;git_push;edit_record;view_dashboard,fp_918fbfc0feb5,484941.8,normal
evt_00017126,service_account_0107,service_account,billing_infra,2026-07-26 11:45:06.641156,192.235.219.241,Johannesburg,-26.2376,28.0538,customer_db,cert_based,success,2035.4,publish_msg;healthcheck;publish_msg;rotate_key,fp_fdab1c33bde2,101031.2,normal
evt_00016849,user_0002,user,finance,2026-07-26 11:45:10.894750,170.183.205.152,Toronto,43.6162,-79.2187,shared_drive_eng,mfa_push,success,1628.5,view_dashboard,fp_9c37eff1db5a,445097.6,normal
evt_00016890,user_0019,user,finance,2026-07-26 11:50:18.252363,173.203.96.217,New York,40.6542,-74.1012,code_repo,sso_saml,success,801.8,download_report;open_ticket,fp_e2a1847a8ac5,121665.6,normal
evt_00017078,service_account_0094,service_account,billing_infra,2026-07-26 11:51:39.652077,117.99.226.13,Frankfurt,50.1032,8.7055,monitoring_api,mfa_push,success,1344.3,write_batch;write_batch;write_batch;publish_msg,fp_b5bc7fd33441,225209.3,normal
evt_00016852,user_0003,user,finance,2026-07-26 11:52:01.544754,138.159.62.54,London,51.463,-0.1449,crm,sso_saml,success,1083.2,send_email;edit_record;download_report;search,fp_ecf4ade33aba,369771.5,normal
evt_00016856,user_0004,user,hr,2026-07-26 11:54:28.039846,169.149.10.211,Frankfurt,50.1259,8.6349,code_repo,mfa_push,success,844.5,git_push;git_pull;git_push;git_pull,fp_e299ed5b3ed6,482772.1,normal
evt_00016943,user_0045,user,engineering,2026-07-26 11:54:50.418747,141.77.130.165,Seoul,37.5128,126.9908,billing_console,password,success,241.5,edit_record;export_csv;edit_record;search;edit_record;git_pull,fp_a312d7fb3599,314956.5,normal
evt_00017009,user_0076,user,finance,2026-07-26 12:01:31.256899,74.165.225.220,Chicago,41.9087,-87.7189,ticketing_system,password,fail,1551.0,search;git_pull;send_email,fp_dffbc1b103d1,484033.5,normal
evt_00017116,service_account_0105,service_account,ci_infra,2026-07-26 12:02:38.333272,35.130.18.223,Mumbai,19.0455,72.8513,ci_cd_pipeline,cert_based,success,554.9,publish_msg,fp_8dce1fac1199,8450.4,normal
evt_00016853,user_0004,user,hr,2026-07-26 12:04:10.522512,48.62.57.206,Frankfurt,50.0959,8.6617,hr_portal,mfa_push,success,910.8,git_pull;export_csv;git_pull;edit_record;search;view_dashboard,fp_e299ed5b3ed6,491056.0,normal
evt_00017072,service_account_0093,service_account,ci_infra,2026-07-26 12:05:08.916149,114.211.127.155,Singapore,1.4357,103.9104,log_aggregator,api_key,success,359.1,healthcheck;read_batch;publish_msg;healthcheck,fp_c8c0fcf2ca6f,142172.8,normal
evt_00016951,user_0048,user,support,2026-07-26 12:08:34.112202,27.37.84.77,Singapore,1.3968,103.8944,crm,mfa_push,success,1386.6,git_pull;download_report;git_push;open_ticket,fp_d39e49701b5f,311710.0,normal
evt_00016886,user_0017,user,hr,2026-07-26 12:09:48.915734,148.145.153.169,Seoul,37.5983,127.0176,payroll_admin,password,success,1402.8,export_csv;send_email;edit_record;git_pull;export_csv;open_ticket;send_email,fp_d61657b35ff1,97475.4,normal
evt_00017089,service_account_0098,service_account,ci_infra,2026-07-26 12:12:05.549936,130.31.137.200,London,51.5041,-0.1026,secrets_vault,mfa_push,success,1463.9,healthcheck;healthcheck;publish_msg;healthcheck,fp_ba2c90f4f2e3,244816.6,normal
evt_00017033,user_0083,user,hr,2026-07-26 12:12:50.968780,117.255.119.107,Sydney,-33.8922,151.2237,ticketing_system,cert_based,success,200.4,view_dashboard;download_report;search;edit_record;search;send_email;download_report;git_pull,fp_6ff6fac58b82,269861.7,normal
evt_00016869,user_0011,user,finance,2026-07-26 12:17:59.915606,153.139.55.206,Dublin,53.3328,-6.1169,crm,sso_saml,success,771.2,git_push;open_ticket;open_ticket;git_pull,fp_5d1dc072f39f,63636.5,normal
evt_00017027,user_0082,user,hr,2026-07-26 12:21:17.662235,118.222.154.106,Sao Paulo,-23.5569,-46.6303,code_repo,api_key,success,1363.9,open_ticket;git_pull;open_ticket;send_email;git_pull;open_ticket,fp_3366b7efada2,504327.7,normal
evt_00016950,user_0047,user,finance,2026-07-26 12:24:29.776896,73.115.251.179,Chicago,41.8143,-87.6579,code_repo,password,success,1074.2,git_push,fp_99e596a9b6ba,714.7,normal
evt_00017076,service_account_0094,service_account,billing_infra,2026-07-26 12:25:09.693422,195.99.109.69,Frankfurt,50.2113,8.7009,monitoring_api,mfa_push,success,1439.0,backup_run;write_batch,fp_b5bc7fd33441,202196.8,normal
evt_00017018,user_0079,user,finance,2026-07-26 12:27:12.002594,199.51.48.123,Sydney,-33.8574,151.261,crm,cert_based,success,566.4,export_csv;git_push,fp_ccceb8abf1a7,388040.6,normal
evt_00016858,user_0005,user,support,2026-07-26 12:33:34.812368,125.145.73.37,New York,40.741,-73.9777,code_repo,cert_based,success,973.6,edit_record;git_pull;send_email;open_ticket;export_csv,fp_edc61de1a1aa,69260.3,normal
evt_00016949,user_0047,user,finance,2026-07-26 12:35:02.535776,62.255.255.6,Chicago,41.9143,-87.6593,billing_console,password,success,614.4,git_pull;export_csv;open_ticket;search,fp_c8efa68bfbb3,14392.3,normal
evt_00017099,service_account_0100,service_account,billing_infra,2026-07-26 12:35:48.432719,15.136.81.247,New York,40.5764,-74.0768,billing_api,sso_saml,success,1357.5,sync_job;backup_run;healthcheck,fp_bf9218a26d3b,67343.1,normal
evt_00016850,user_0003,user,finance,2026-07-26 12:39:49.618196,126.23.229.253,London,51.593,-0.1497,crm,sso_saml,success,1168.1,edit_record;open_ticket;edit_record;export_csv;view_dashboard,fp_ecf4ade33aba,432422.9,normal
evt_00016922,user_0036,user,support,2026-07-26 12:41:56.990834,208.129.19.205,Berlin,52.5054,13.3488,vpn_gateway,mfa_push,success,1511.3,search;git_pull;send_email;edit_record;view_dashboard,fp_957f8de16fec,204204.7,normal
evt_00017069,service_account_0092,service_account,billing_infra,2026-07-26 12:42:02.062521,196.151.149.27,Austin,30.2725,-97.7342,log_aggregator,api_key,success,1660.5,consume_msg;sync_job;consume_msg,fp_9ca10a66b3aa,255037.7,normal
evt_00016953,user_0049,user,finance,2026-07-26 12:43:46.998619,115.0.101.142,London,51.5628,-0.1225,crm,api_key,success,1084.4,search;send_email;git_push;view_dashboard,fp_dd043ed9b525,381078.9,normal
evt_00016930,user_0040,user,support,2026-07-26 12:44:17.395889,221.11.98.200,London,51.5121,-0.1712,payroll_admin,mfa_push,success,1440.1,export_csv;export_csv;edit_record,fp_27eadffd7c4e,74117.7,normal
evt_00017008,user_0076,user,finance,2026-07-26 12:44:25.606711,216.85.194.44,Chicago,41.9127,-87.63,ticketing_system,password,success,1646.3,view_dashboard;search;git_pull;git_push;send_email,fp_dffbc1b103d1,473241.4,normal
evt_00016958,user_0053,user,hr,2026-07-26 12:47:21.261933,153.136.228.204,Sao Paulo,-23.5178,-46.6882,shared_drive_finance,sso_saml,success,361.3,export_csv;git_pull;view_dashboard;search;download_report,fp_fed9eb1e8ba3,33938.1,normal
